id,laptop_ID,Company,Product,TypeName,Price_euros,Pantalla,Marca_Procesador,Modelo_Procesador,SSD,HDD,Flash Storage,Hybrid,Categoria_Peso,Velocidad_Procesador_GHz,S.O,Ram_GB
775,898,Asus,Rog GL753VD-GC082T,Gaming,1369.9,FHD,Intel,Core i5,128 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,12
281,1026,HP,Elitebook 840,Notebook,1590.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,4
234,639,Dell,Inspiron 7567,Gaming,1479.0,FHD,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,16
782,1272,Dell,Inspiron 3552,Notebook,443.99,WXGA,Intel,Pentium Quad Core,0 GB,500 GB,0 GB,0 GB,Medio,1.6,Windows 10,4
307,879,Acer,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),Notebook,902.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8
106,676,Toshiba,Tecra Z50-D-10E,Notebook,1258.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8
504,755,HP,250 G6,Notebook,539.0,FHD,Intel,Core i3,256 GB,0 GB,0 GB,0 GB,Medio,2.0,Windows 10,8
1172,1040,HP,ProBook 650,Notebook,1189.0,WXGA,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.5,Windows 10,4
1276,344,Asus,X541NA (N3350/4GB/1TB/Linux),Notebook,274.99,WXGA,Intel,Celeron Dual Core,0 GB,1 TB,0 GB,0 GB,Medio,1.1,Linux,4
228,1287,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,720.32,WXGA,Intel,Core i7,0 GB,500 GB,0 GB,0 GB,Medio,2.5,Windows 10,4
424,890,HP,ProBook 450,Notebook,839.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,4
740,1067,HP,ProBook 450,Notebook,979.0,WXGA,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,4
415,552,HP,ProBook 450,Notebook,705.5,FHD,Intel,Core i3,128 GB,0 GB,0 GB,0 GB,Medio,2.4,Windows 10,4
116,955,Asus,X751SV-TY001T (N3710/4GB/1TB/GeForce,Notebook,530.0,IPS,Intel,Pentium Quad Core,0 GB,1 TB,0 GB,0 GB,Pesado,1.6,Windows 10,4
1009,869,Dell,Inspiron 5368,Notebook,649.0,FHD,Intel,Core i5,0 GB,1 TB,0 GB,0 GB,Medio,2.3,Windows 10,8
79,776,Dell,Inspiron 7559,Gaming,1099.0,4K,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Pesado,2.6,Windows 10,16
1234,1173,HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,478.89,FHD,AMD,A6-Series,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,4
272,833,Lenovo,ThinkPad X1,Ultrabook,1875.0,FHD,Intel,Core i5,0 GB,0 GB,256 GB,0 GB,Ligero,2.5,Windows 10,8
247,1124,Asus,Rog GL552VW-CN470T,Gaming,1339.0,FHD,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Pesado,2.6,Windows 10,16
1178,537,Dell,Alienware 17,Gaming,3012.77,FHD,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,16
409,1212,Dell,Inspiron 7378,2 in 1 Convertible,1199.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8
46,1096,Lenovo,IdeaPad Y900-17ISK,Gaming,3240.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,1.0 TB,Pesado,2.7,Windows 10,32
52,710,Lenovo,IdeaPad 320-15ABR,Notebook,429.0,WXGA,AMD,A12-Series,0 GB,1 TB,0 GB,0 GB,Medio,3.6,Windows 10,8
855,512,Lenovo,ThinkPad 13,Notebook,949.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,8
1273,1278,Lenovo,Yoga 500-14IBD,2 in 1 Convertible,833.01,FHD,Intel,Core i5,128 GB,0 GB,0 GB,0 GB,Medio,2.3,Windows 10,4
1095,257,Asus,X505BP-BR019T (A9-9420/4GB/1TB/Radeon,Notebook,469.0,WXGA,AMD,A9-Series,0 GB,1 TB,0 GB,0 GB,Medio,3.0,Windows 10,4
254,1264,Dell,Latitude 5480,Notebook,875.0,WXGA,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.5,Windows 10,4
431,387,Lenovo,V310-15ISK (i3-6006U/4GB/128GB/FHD/No,Notebook,403.5,FHD,Intel,Core i3,128 GB,0 GB,0 GB,0 GB,Medio,2.0,No OS,4
19,654,Acer,Swift 3,Ultrabook,919.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8
213,704,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,1749.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Ligero,2.7,Windows 10,16
339,460,Lenovo,ThinkPad T470,Notebook,1345.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8
223,578,HP,14-am079na (N3710/8GB/2TB/W10),Notebook,389.0,WXGA,Intel,Pentium Quad Core,0 GB,2 TB,0 GB,0 GB,Medio,1.6,Windows 10,8
456,1084,Apple,"MacBook 12""",Ultrabook,1300.0,IPS,Intel,Core M 1,0 GB,0 GB,256 GB,0 GB,Ligero,1.1,Mac OS X,8
986,280,Dell,Inspiron 5567,Notebook,713.07,WXGA,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Medio,2.7,Windows 10,12
253,1191,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,398.0,WXGA,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.3,No OS,4
4,1284,HP,Pavilion 15-AW003nv,Notebook,549.99,FHD,AMD,A9-Series,0 GB,0 GB,0 GB,1.0 TB,Medio,2.9,Windows 10,6
1134,709,Lenovo,IdeaPad 320-15AST,Notebook,399.0,FHD,AMD,A9-Series,256 GB,0 GB,0 GB,0 GB,Medio,2.9,Windows 10,4
1137,595,Lenovo,Ideapad 320-15IKBR,Notebook,609.0,WXGA,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Medio,1.8,Windows 10,12
137,196,Xiaomi,Mi Notebook,Ultrabook,999.9,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,No OS,8
1187,1094,HP,Probook 650,Notebook,940.0,FHD,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.3,Windows 7,4
12,482,Dell,Latitude E5470,Notebook,740.0,WXGA,Intel,Core i3,128 GB,0 GB,0 GB,0 GB,Medio,2.3,Windows 10,8
478,176,Lenovo,IdeaPad 320-15AST,Notebook,309.0,WXGA,AMD,A6-Series,0 GB,500 GB,0 GB,0 GB,Medio,2.9,No OS,4
207,1225,Lenovo,IdeaPad 320-15AST,Notebook,299.0,WXGA,AMD,E-Series,0 GB,500 GB,0 GB,0 GB,Medio,2.2,Windows 10,4
793,576,Lenovo,ThinkPad L470,Notebook,990.0,WXGA,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.5,Windows 10,4
1133,204,Dell,Inspiron 7577,Gaming,1845.0,4K,Intel,Core i7,512 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,16
266,188,Xiaomi,Mi Notebook,Notebook,1199.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,1.6,No OS,8
1052,752,Lenovo,Thinkpad P51s,Workstation,3299.0,4K,Intel,Core i7,1 TB,0 GB,0 GB,0 GB,Medio,2.8,Windows 10,16
241,1291,HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,764.0,WXGA,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,6
89,973,Acer,Chromebook C738T-C2EJ,2 in 1 Convertible,389.0,WXGA,Intel,Celeron Dual Core,0 GB,0 GB,32 GB,0 GB,Ligero,1.6,Chrome OS,4
716,1018,Toshiba,Portege Z30-C-16H,Notebook,1195.0,FHD,Intel,Core i5,128 GB,0 GB,0 GB,0 GB,Ligero,2.3,Windows 10,4
517,1071,Acer,Aspire ES1-523,Notebook,449.0,WXGA,AMD,A8-Series,0 GB,1 TB,0 GB,0 GB,Medio,2.2,Windows 10,8
891,965,Dell,Latitude 7480,Ultrabook,1775.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,2.8,Windows 10,8
1179,1313,Dell,Inspiron 3567,Notebook,805.99,WXGA,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Medio,2.7,Linux,8
